Day,country,cases,rate
2020-02-18,Lebanon,0,0.0
2020-02-19,Lebanon,0,0.0
2020-02-20,Lebanon,0,0.0
2020-02-21,Lebanon,1,0.0
2020-02-22,Lebanon,1,0.0
2020-02-23,Lebanon,1,0.0
2020-02-24,Lebanon,1,0.0
2020-02-25,Lebanon,1,100.0
2020-02-26,Lebanon,2,0.0
2020-02-27,Lebanon,2,0.0
2020-02-28,Lebanon,2,100.0
2020-02-29,Lebanon,4,150.0
2020-03-01,Lebanon,10,30.0
2020-03-02,Lebanon,13,0.0
2020-03-03,Lebanon,13,0.0
2020-03-04,Lebanon,13,23.07692307692308
2020-03-05,Lebanon,16,37.5
2020-03-06,Lebanon,22,0.0
2020-03-07,Lebanon,22,45.45454545454547
2020-03-08,Lebanon,32,0.0
2020-03-09,Lebanon,32,28.125
2020-03-10,Lebanon,41,48.78048780487805
2020-03-11,Lebanon,61,0.0
2020-03-12,Lebanon,61,26.229508196721312
2020-03-13,Lebanon,77,20.77922077922078
2020-03-14,Lebanon,93,18.27956989247312
2020-03-15,Lebanon,110,-10.0
2020-03-16,Lebanon,99,0.0
2020-01-22,Liberia,0,0.0
2020-01-23,Liberia,0,0.0
2020-01-24,Liberia,0,0.0
2020-01-25,Liberia,0,0.0
2020-01-26,Liberia,0,0.0
2020-01-27,Liberia,0,0.0
2020-01-28,Liberia,0,0.0
2020-01-29,Liberia,0,0.0
2020-01-30,Liberia,0,0.0
2020-01-31,Liberia,0,0.0
2020-02-01,Liberia,0,0.0
2020-02-02,Liberia,0,0.0
2020-02-03,Liberia,0,0.0
2020-02-04,Liberia,0,0.0
2020-02-05,Liberia,0,0.0
2020-02-06,Liberia,0,0.0
2020-02-07,Liberia,0,0.0
2020-02-08,Liberia,0,0.0
2020-02-09,Liberia,0,0.0
2020-02-10,Liberia,0,0.0
2020-02-11,Liberia,0,0.0
2020-02-12,Liberia,0,0.0
2020-02-13,Liberia,0,0.0
2020-02-14,Liberia,0,0.0
2020-02-15,Liberia,0,0.0
2020-02-16,Liberia,0,0.0
2020-02-17,Liberia,0,0.0
2020-02-18,Liberia,0,0.0
2020-02-19,Liberia,0,0.0
2020-02-20,Liberia,0,0.0
2020-02-21,Liberia,0,0.0
2020-02-22,Liberia,0,0.0
2020-02-23,Liberia,0,0.0
2020-02-24,Liberia,0,0.0
2020-02-25,Liberia,0,0.0
2020-02-26,Liberia,0,0.0
2020-02-27,Liberia,0,0.0
2020-02-28,Liberia,0,0.0
2020-02-29,Liberia,0,0.0
2020-03-01,Liberia,0,0.0
2020-03-02,Liberia,0,0.0
2020-03-03,Liberia,0,0.0
2020-03-04,Liberia,0,0.0
2020-03-05,Liberia,0,0.0
2020-03-06,Liberia,0,0.0
2020-03-07,Liberia,0,0.0
2020-03-08,Liberia,0,0.0
2020-03-09,Liberia,0,0.0
2020-03-10,Liberia,0,0.0
2020-03-11,Liberia,0,0.0
2020-03-12,Liberia,0,0.0
2020-03-13,Liberia,0,0.0
2020-03-14,Liberia,0,0.0
2020-03-15,Liberia,0,0.0
2020-03-16,Liberia,1,0.0
2020-01-22,Liechtenstein,0,0.0
2020-01-23,Liechtenstein,0,0.0
2020-01-24,Liechtenstein,0,0.0
2020-01-25,Liechtenstein,0,0.0
2020-01-26,Liechtenstein,0,0.0
2020-01-27,Liechtenstein,0,0.0
2020-01-28,Liechtenstein,0,0.0
2020-01-29,Liechtenstein,0,0.0
2020-01-30,Liechtenstein,0,0.0
2020-01-31,Liechtenstein,0,0.0
2020-02-01,Liechtenstein,0,0.0
2020-02-02,Liechtenstein,0,0.0
2020-02-03,Liechtenstein,0,0.0
2020-02-04,Liechtenstein,0,0.0
2020-02-05,Liechtenstein,0,0.0
2020-02-06,Liechtenstein,0,0.0
2020-02-07,Liechtenstein,0,0.0
2020-02-08,Liechtenstein,0,0.0
2020-02-09,Liechtenstein,0,0.0
2020-02-10,Liechtenstein,0,0.0
2020-02-11,Liechtenstein,0,0.0
2020-02-12,Liechtenstein,0,0.0
2020-02-13,Liechtenstein,0,0.0
2020-02-14,Liechtenstein,0,0.0
2020-02-15,Liechtenstein,0,0.0
2020-02-16,Liechtenstein,0,0.0
2020-02-17,Liechtenstein,0,0.0
2020-02-18,Liechtenstein,0,0.0
2020-02-19,Liechtenstein,0,0.0
2020-02-20,Liechtenstein,0,0.0
2020-02-21,Liechtenstein,0,0.0
2020-02-22,Liechtenstein,0,0.0
2020-02-23,Liechtenstein,0,0.0
2020-02-24,Liechtenstein,0,0.0
2020-02-25,Liechtenstein,0,0.0
2020-02-26,Liechtenstein,0,0.0
2020-02-27,Liechtenstein,0,0.0
2020-02-28,Liechtenstein,0,0.0
2020-02-29,Liechtenstein,0,0.0
2020-03-01,Liechtenstein,0,0.0
2020-03-02,Liechtenstein,0,0.0
2020-03-03,Liechtenstein,0,0.0
2020-03-04,Liechtenstein,1,0.0
2020-03-05,Liechtenstein,1,0.0
2020-03-06,Liechtenstein,1,0.0
2020-03-07,Liechtenstein,1,0.0
2020-03-08,Liechtenstein,1,0.0
2020-03-09,Liechtenstein,1,0.0
2020-03-10,Liechtenstein,1,0.0
2020-03-11,Liechtenstein,1,0.0
2020-03-12,Liechtenstein,1,0.0
2020-03-13,Liechtenstein,1,300.0
2020-03-14,Liechtenstein,4,0.0
2020-03-15,Liechtenstein,4,0.0
2020-03-16,Liechtenstein,4,0.0
2020-01-22,Lithuania,0,0.0
2020-01-23,Lithuania,0,0.0
2020-01-24,Lithuania,0,0.0
2020-01-25,Lithuania,0,0.0
2020-01-26,Lithuania,0,0.0
2020-01-27,Lithuania,0,0.0
2020-01-28,Lithuania,0,0.0
2020-01-29,Lithuania,0,0.0
2020-01-30,Lithuania,0,0.0
2020-01-31,Lithuania,0,0.0
2020-02-01,Lithuania,0,0.0
2020-02-02,Lithuania,0,0.0
2020-02-03,Lithuania,0,0.0
2020-02-04,Lithuania,0,0.0
2020-02-05,Lithuania,0,0.0
2020-02-06,Lithuania,0,0.0
2020-02-07,Lithuania,0,0.0
2020-02-08,Lithuania,0,0.0
2020-02-09,Lithuania,0,0.0
2020-02-10,Lithuania,0,0.0
2020-02-11,Lithuania,0,0.0
2020-02-12,Lithuania,0,0.0
2020-02-13,Lithuania,0,0.0
2020-02-14,Lithuania,0,0.0
2020-02-15,Lithuania,0,0.0
2020-02-16,Lithuania,0,0.0
2020-02-17,Lithuania,0,0.0
2020-02-18,Lithuania,0,0.0
2020-02-19,Lithuania,0,0.0
2020-02-20,Lithuania,0,0.0
2020-02-21,Lithuania,0,0.0
2020-02-22,Lithuania,0,0.0
2020-02-23,Lithuania,0,0.0
2020-02-24,Lithuania,0,0.0
2020-02-25,Lithuania,0,0.0
2020-02-26,Lithuania,0,0.0
2020-02-27,Lithuania,0,0.0
2020-02-28,Lithuania,1,0.0
2020-02-29,Lithuania,1,0.0
2020-03-01,Lithuania,1,0.0
2020-03-02,Lithuania,1,0.0
2020-03-03,Lithuania,1,0.0
2020-03-04,Lithuania,1,0.0
2020-03-05,Lithuania,1,0.0
2020-03-06,Lithuania,1,0.0
2020-03-07,Lithuania,1,0.0
2020-03-08,Lithuania,1,0.0
2020-03-09,Lithuania,1,0.0
2020-03-10,Lithuania,1,200.0
2020-03-11,Lithuania,3,0.0
2020-03-12,Lithuania,3,100.0
2020-03-13,Lithuania,6,33.33333333333334
2020-03-14,Lithuania,8,50.0
2020-03-15,Lithuania,12,41.66666666666666
2020-03-16,Lithuania,17,0.0
2020-01-22,Luxembourg,0,0.0
2020-01-23,Luxembourg,0,0.0
2020-01-24,Luxembourg,0,0.0
2020-01-25,Luxembourg,0,0.0
2020-01-26,Luxembourg,0,0.0
2020-01-27,Luxembourg,0,0.0
2020-01-28,Luxembourg,0,0.0
2020-01-29,Luxembourg,0,0.0
2020-01-30,Luxembourg,0,0.0
2020-01-31,Luxembourg,0,0.0
2020-02-01,Luxembourg,0,0.0
2020-02-02,Luxembourg,0,0.0
2020-02-03,Luxembourg,0,0.0
2020-02-04,Luxembourg,0,0.0
2020-02-05,Luxembourg,0,0.0
2020-02-06,Luxembourg,0,0.0
2020-02-07,Luxembourg,0,0.0
2020-02-08,Luxembourg,0,0.0
2020-02-09,Luxembourg,0,0.0
2020-02-10,Luxembourg,0,0.0
2020-02-11,Luxembourg,0,0.0
2020-02-12,Luxembourg,0,0.0
2020-02-13,Luxembourg,0,0.0
2020-02-14,Luxembourg,0,0.0
2020-02-15,Luxembourg,0,0.0
2020-02-16,Luxembourg,0,0.0
2020-02-17,Luxembourg,0,0.0
2020-02-18,Luxembourg,0,0.0
2020-02-19,Luxembourg,0,0.0
2020-02-20,Luxembourg,0,0.0
2020-02-21,Luxembourg,0,0.0
2020-02-22,Luxembourg,0,0.0
2020-02-23,Luxembourg,0,0.0
2020-02-24,Luxembourg,0,0.0
2020-02-25,Luxembourg,0,0.0
2020-02-26,Luxembourg,0,0.0
2020-02-27,Luxembourg,0,0.0
2020-02-28,Luxembourg,0,0.0
2020-02-29,Luxembourg,1,0.0
2020-03-01,Luxembourg,1,0.0
2020-03-02,Luxembourg,1,0.0
2020-03-03,Luxembourg,1,0.0
2020-03-04,Luxembourg,1,0.0
2020-03-05,Luxembourg,1,100.0
2020-03-06,Luxembourg,2,0.0
2020-03-07,Luxembourg,2,50.0
2020-03-08,Luxembourg,3,0.0
2020-03-09,Luxembourg,3,66.66666666666666
2020-03-10,Luxembourg,5,40.0
2020-03-11,Luxembourg,7,171.42857142857144
2020-03-12,Luxembourg,19,78.94736842105263
2020-03-13,Luxembourg,34,50.0
2020-03-14,Luxembourg,51,15.686274509803923
2020-03-15,Luxembourg,59,30.508474576271198
2020-03-16,Luxembourg,77,0.0
2020-01-22,Malaysia,0,0.0
2020-01-23,Malaysia,0,0.0
2020-01-24,Malaysia,0,0.0
2020-01-25,Malaysia,3,33.33333333333334
2020-01-26,Malaysia,4,0.0
2020-01-27,Malaysia,4,0.0
2020-01-28,Malaysia,4,75.0
2020-01-29,Malaysia,7,14.285714285714292
2020-01-30,Malaysia,8,0.0
2020-01-31,Malaysia,8,0.0
2020-02-01,Malaysia,8,0.0
2020-02-02,Malaysia,8,0.0
2020-02-03,Malaysia,8,25.0
2020-02-04,Malaysia,10,20.0
2020-02-05,Malaysia,12,0.0
2020-02-06,Malaysia,12,0.0
2020-02-07,Malaysia,12,33.33333333333334
2020-02-08,Malaysia,16,0.0
2020-02-09,Malaysia,16,12.5
2020-02-10,Malaysia,18,0.0
2020-02-11,Malaysia,18,0.0
2020-02-12,Malaysia,18,5.555555555555557
2020-02-13,Malaysia,19,0.0
2020-02-14,Malaysia,19,15.78947368421052
2020-02-15,Malaysia,22,0.0
2020-02-16,Malaysia,22,0.0
2020-02-17,Malaysia,22,0.0
2020-02-18,Malaysia,22,0.0
2020-02-19,Malaysia,22,0.0
2020-02-20,Malaysia,22,0.0
2020-02-21,Malaysia,22,0.0
2020-02-22,Malaysia,22,0.0
2020-02-23,Malaysia,22,0.0
2020-02-24,Malaysia,22,0.0
2020-02-25,Malaysia,22,0.0
2020-02-26,Malaysia,22,4.545454545454547
2020-02-27,Malaysia,23,0.0
2020-02-28,Malaysia,23,8.695652173913047
2020-02-29,Malaysia,25,16.0
2020-03-01,Malaysia,29,0.0
2020-03-02,Malaysia,29,24.13793103448276
2020-03-03,Malaysia,36,38.888888888888886
2020-03-04,Malaysia,50,0.0
2020-03-05,Malaysia,50,66.0
2020-03-06,Malaysia,83,12.04819277108433
2020-03-07,Malaysia,93,6.451612903225808
2020-03-08,Malaysia,99,18.181818181818187
2020-03-09,Malaysia,117,10.256410256410263
2020-03-10,Malaysia,129,15.503875968992247
2020-03-11,Malaysia,149,0.0
2020-03-12,Malaysia,149,32.214765100671144
2020-03-13,Malaysia,197,20.812182741116757
2020-03-14,Malaysia,238,79.83193277310923
2020-03-15,Malaysia,428,32.24299065420561
2020-03-16,Malaysia,566,0.0
2020-01-22,Maldives,0,0.0
2020-01-23,Maldives,0,0.0
2020-01-24,Maldives,0,0.0
2020-01-25,Maldives,0,0.0
2020-01-26,Maldives,0,0.0
2020-01-27,Maldives,0,0.0
2020-01-28,Maldives,0,0.0
2020-01-29,Maldives,0,0.0
2020-01-30,Maldives,0,0.0
2020-01-31,Maldives,0,0.0
2020-02-01,Maldives,0,0.0
2020-02-02,Maldives,0,0.0
2020-02-03,Maldives,0,0.0
2020-02-04,Maldives,0,0.0
2020-02-05,Maldives,0,0.0
2020-02-06,Maldives,0,0.0
2020-02-07,Maldives,0,0.0
2020-02-08,Maldives,0,0.0
2020-02-09,Maldives,0,0.0
2020-02-10,Maldives,0,0.0
2020-02-11,Maldives,0,0.0
2020-02-12,Maldives,0,0.0
2020-02-13,Maldives,0,0.0
2020-02-14,Maldives,0,0.0
2020-02-15,Maldives,0,0.0
2020-02-16,Maldives,0,0.0
2020-02-17,Maldives,0,0.0
2020-02-18,Maldives,0,0.0
2020-02-19,Maldives,0,0.0
2020-02-20,Maldives,0,0.0
2020-02-21,Maldives,0,0.0
2020-02-22,Maldives,0,0.0
2020-02-23,Maldives,0,0.0
2020-02-24,Maldives,0,0.0
2020-02-25,Maldives,0,0.0
2020-02-26,Maldives,0,0.0
2020-02-27,Maldives,0,0.0
2020-02-28,Maldives,0,0.0
2020-02-29,Maldives,0,0.0
2020-03-01,Maldives,0,0.0
2020-03-02,Maldives,0,0.0
2020-03-03,Maldives,0,0.0
2020-03-04,Maldives,0,0.0
2020-03-05,Maldives,0,0.0
2020-03-06,Maldives,0,0.0
2020-03-07,Maldives,0,0.0
2020-03-08,Maldives,4,0.0
2020-03-09,Maldives,4,50.0
2020-03-10,Maldives,6,33.33333333333334
2020-03-11,Maldives,8,0.0
2020-03-12,Maldives,8,12.5
2020-03-13,Maldives,9,11.111111111111114
2020-03-14,Maldives,10,30.0
2020-03-15,Maldives,13,0.0
2020-03-16,Maldives,13,0.0
2020-01-22,Malta,0,0.0
2020-01-23,Malta,0,0.0
2020-01-24,Malta,0,0.0
2020-01-25,Malta,0,0.0
2020-01-26,Malta,0,0.0
2020-01-27,Malta,0,0.0
2020-01-28,Malta,0,0.0
2020-01-29,Malta,0,0.0
2020-01-30,Malta,0,0.0
2020-01-31,Malta,0,0.0
2020-02-01,Malta,0,0.0
2020-02-02,Malta,0,0.0
2020-02-03,Malta,0,0.0
2020-02-04,Malta,0,0.0
2020-02-05,Malta,0,0.0
2020-02-06,Malta,0,0.0
2020-02-07,Malta,0,0.0
2020-02-08,Malta,0,0.0
2020-02-09,Malta,0,0.0
2020-02-10,Malta,0,0.0
2020-02-11,Malta,0,0.0
2020-02-12,Malta,0,0.0
2020-02-13,Malta,0,0.0
2020-02-14,Malta,0,0.0
2020-02-15,Malta,0,0.0
2020-02-16,Malta,0,0.0
2020-02-17,Malta,0,0.0
2020-02-18,Malta,0,0.0
2020-02-19,Malta,0,0.0
2020-02-20,Malta,0,0.0
2020-02-21,Malta,0,0.0
2020-02-22,Malta,0,0.0
2020-02-23,Malta,0,0.0
2020-02-24,Malta,0,0.0
2020-02-25,Malta,0,0.0
2020-02-26,Malta,0,0.0
2020-02-27,Malta,0,0.0
2020-02-28,Malta,0,0.0
2020-02-29,Malta,0,0.0
2020-03-01,Malta,0,0.0
2020-03-02,Malta,0,0.0
2020-03-03,Malta,0,0.0
2020-03-04,Malta,0,0.0
2020-03-05,Malta,0,0.0
2020-03-06,Malta,0,0.0
2020-03-07,Malta,3,0.0
2020-03-08,Malta,3,0.0
2020-03-09,Malta,3,66.66666666666666
2020-03-10,Malta,5,20.0
2020-03-11,Malta,6,0.0
2020-03-12,Malta,6,100.0
2020-03-13,Malta,12,50.0
2020-03-14,Malta,18,16.66666666666667
2020-03-15,Malta,21,42.85714285714286
2020-03-16,Malta,30,0.0
2020-01-22,Martinique,0,0.0
2020-01-23,Martinique,0,0.0
2020-01-24,Martinique,0,0.0
2020-01-25,Martinique,0,0.0
2020-01-26,Martinique,0,0.0
2020-01-27,Martinique,0,0.0
2020-01-28,Martinique,0,0.0
2020-01-29,Martinique,0,0.0
2020-01-30,Martinique,0,0.0
2020-01-31,Martinique,0,0.0
2020-02-01,Martinique,0,0.0
2020-02-02,Martinique,0,0.0
2020-02-03,Martinique,0,0.0
2020-02-04,Martinique,0,0.0
2020-02-05,Martinique,0,0.0
2020-02-06,Martinique,0,0.0
2020-02-07,Martinique,0,0.0
2020-02-08,Martinique,0,0.0
2020-02-09,Martinique,0,0.0
2020-02-10,Martinique,0,0.0
2020-02-11,Martinique,0,0.0
2020-02-12,Martinique,0,0.0
2020-02-13,Martinique,0,0.0
2020-02-14,Martinique,0,0.0
2020-02-15,Martinique,0,0.0
2020-02-16,Martinique,0,0.0
2020-02-17,Martinique,0,0.0
2020-02-18,Martinique,0,0.0
2020-02-19,Martinique,0,0.0
2020-02-20,Martinique,0,0.0
2020-02-21,Martinique,0,0.0
2020-02-22,Martinique,0,0.0
2020-02-23,Martinique,0,0.0
2020-02-24,Martinique,0,0.0
2020-02-25,Martinique,0,0.0
2020-02-26,Martinique,0,0.0
2020-02-27,Martinique,0,0.0
2020-02-28,Martinique,0,0.0
2020-02-29,Martinique,0,0.0
2020-03-01,Martinique,0,0.0
2020-03-02,Martinique,0,0.0
2020-03-03,Martinique,0,0.0
2020-03-04,Martinique,0,0.0
2020-03-05,Martinique,0,0.0
2020-03-06,Martinique,0,0.0
2020-03-07,Martinique,2,0.0
2020-03-08,Martinique,2,0.0
2020-03-09,Martinique,2,0.0
2020-03-10,Martinique,2,50.0
2020-03-11,Martinique,3,0.0
2020-03-12,Martinique,3,0.0
2020-03-13,Martinique,3,200.0
2020-03-14,Martinique,9,0.0
2020-03-15,Martinique,9,66.66666666666666
2020-03-16,Martinique,15,0.0
2020-01-22,Mauritania,0,0.0
2020-01-23,Mauritania,0,0.0
2020-01-24,Mauritania,0,0.0
2020-01-25,Mauritania,0,0.0
2020-01-26,Mauritania,0,0.0
2020-01-27,Mauritania,0,0.0
2020-01-28,Mauritania,0,0.0
2020-01-29,Mauritania,0,0.0
2020-01-30,Mauritania,0,0.0
2020-01-31,Mauritania,0,0.0
2020-02-01,Mauritania,0,0.0
2020-02-02,Mauritania,0,0.0
2020-02-03,Mauritania,0,0.0
2020-02-04,Mauritania,0,0.0
2020-02-05,Mauritania,0,0.0
2020-02-06,Mauritania,0,0.0
2020-02-07,Mauritania,0,0.0
2020-02-08,Mauritania,0,0.0
2020-02-09,Mauritania,0,0.0
2020-02-10,Mauritania,0,0.0
2020-02-11,Mauritania,0,0.0
2020-02-12,Mauritania,0,0.0
2020-02-13,Mauritania,0,0.0
2020-02-14,Mauritania,0,0.0
2020-02-15,Mauritania,0,0.0
2020-02-16,Mauritania,0,0.0
2020-02-17,Mauritania,0,0.0
2020-02-18,Mauritania,0,0.0
2020-02-19,Mauritania,0,0.0
2020-02-20,Mauritania,0,0.0
2020-02-21,Mauritania,0,0.0
2020-02-22,Mauritania,0,0.0
2020-02-23,Mauritania,0,0.0
2020-02-24,Mauritania,0,0.0
2020-02-25,Mauritania,0,0.0
2020-02-26,Mauritania,0,0.0
2020-02-27,Mauritania,0,0.0
2020-02-28,Mauritania,0,0.0
2020-02-29,Mauritania,0,0.0
2020-03-01,Mauritania,0,0.0
2020-03-02,Mauritania,0,0.0
2020-03-03,Mauritania,0,0.0
2020-03-04,Mauritania,0,0.0
2020-03-05,Mauritania,0,0.0
2020-03-06,Mauritania,0,0.0
2020-03-07,Mauritania,0,0.0
2020-03-08,Mauritania,0,0.0
2020-03-09,Mauritania,0,0.0
2020-03-10,Mauritania,0,0.0
2020-03-11,Mauritania,0,0.0
2020-03-12,Mauritania,0,0.0
2020-03-13,Mauritania,0,0.0
2020-03-14,Mauritania,1,0.0
2020-03-15,Mauritania,1,0.0
2020-03-16,Mauritania,1,0.0
2020-01-22,Mayotte,0,0.0
2020-01-23,Mayotte,0,0.0
2020-01-24,Mayotte,0,0.0
2020-01-25,Mayotte,0,0.0
2020-01-26,Mayotte,0,0.0
2020-01-27,Mayotte,0,0.0
2020-01-28,Mayotte,0,0.0
2020-01-29,Mayotte,0,0.0
2020-01-30,Mayotte,0,0.0
2020-01-31,Mayotte,0,0.0
2020-02-01,Mayotte,0,0.0
2020-02-02,Mayotte,0,0.0
2020-02-03,Mayotte,0,0.0
2020-02-04,Mayotte,0,0.0
2020-02-05,Mayotte,0,0.0
2020-02-06,Mayotte,0,0.0
2020-02-07,Mayotte,0,0.0
2020-02-08,Mayotte,0,0.0
2020-02-09,Mayotte,0,0.0
2020-02-10,Mayotte,0,0.0
2020-02-11,Mayotte,0,0.0
2020-02-12,Mayotte,0,0.0
2020-02-13,Mayotte,0,0.0
2020-02-14,Mayotte,0,0.0
2020-02-15,Mayotte,0,0.0
2020-02-16,Mayotte,0,0.0
2020-02-17,Mayotte,0,0.0
2020-02-18,Mayotte,0,0.0
2020-02-19,Mayotte,0,0.0
2020-02-20,Mayotte,0,0.0
2020-02-21,Mayotte,0,0.0
2020-02-22,Mayotte,0,0.0
2020-02-23,Mayotte,0,0.0
2020-02-24,Mayotte,0,0.0
2020-02-25,Mayotte,0,0.0
2020-02-26,Mayotte,0,0.0
2020-02-27,Mayotte,0,0.0
2020-02-28,Mayotte,0,0.0
2020-02-29,Mayotte,0,0.0
2020-03-01,Mayotte,0,0.0
2020-03-02,Mayotte,0,0.0
2020-03-03,Mayotte,0,0.0
2020-03-04,Mayotte,0,0.0
2020-03-05,Mayotte,0,0.0
2020-03-06,Mayotte,0,0.0
2020-03-07,Mayotte,0,0.0
2020-03-08,Mayotte,0,0.0
2020-03-09,Mayotte,0,0.0
2020-03-10,Mayotte,0,0.0
2020-03-11,Mayotte,0,0.0
2020-03-12,Mayotte,0,0.0
2020-03-13,Mayotte,0,0.0
2020-03-14,Mayotte,0,0.0
2020-03-15,Mayotte,0,0.0
2020-03-16,Mayotte,1,0.0
2020-01-22,Mexico,0,0.0
2020-01-23,Mexico,0,0.0
2020-01-24,Mexico,0,0.0
2020-01-25,Mexico,0,0.0
2020-01-26,Mexico,0,0.0
2020-01-27,Mexico,0,0.0
2020-01-28,Mexico,0,0.0
2020-01-29,Mexico,0,0.0
2020-01-30,Mexico,0,0.0
2020-01-31,Mexico,0,0.0
2020-02-01,Mexico,0,0.0
2020-02-02,Mexico,0,0.0
2020-02-03,Mexico,0,0.0
2020-02-04,Mexico,0,0.0
2020-02-05,Mexico,0,0.0
2020-02-06,Mexico,0,0.0
2020-02-07,Mexico,0,0.0
2020-02-08,Mexico,0,0.0
2020-02-09,Mexico,0,0.0
2020-02-10,Mexico,0,0.0
2020-02-11,Mexico,0,0.0
2020-02-12,Mexico,0,0.0
2020-02-13,Mexico,0,0.0
2020-02-14,Mexico,0,0.0
2020-02-15,Mexico,0,0.0
2020-02-16,Mexico,0,0.0
2020-02-17,Mexico,0,0.0
2020-02-18,Mexico,0,0.0
2020-02-19,Mexico,0,0.0
2020-02-20,Mexico,0,0.0
2020-02-21,Mexico,0,0.0
2020-02-22,Mexico,0,0.0
2020-02-23,Mexico,0,0.0
2020-02-24,Mexico,0,0.0
2020-02-25,Mexico,0,0.0
2020-02-26,Mexico,0,0.0
2020-02-27,Mexico,0,0.0
2020-02-28,Mexico,1,300.0
2020-02-29,Mexico,4,25.0
2020-03-01,Mexico,5,0.0
2020-03-02,Mexico,5,0.0
2020-03-03,Mexico,5,0.0
2020-03-04,Mexico,5,0.0
2020-03-05,Mexico,5,20.0
2020-03-06,Mexico,6,0.0
2020-03-07,Mexico,6,16.66666666666667
2020-03-08,Mexico,7,0.0
2020-03-09,Mexico,7,0.0
2020-03-10,Mexico,7,14.285714285714292
2020-03-11,Mexico,8,50.0
2020-03-12,Mexico,12,0.0
2020-03-13,Mexico,12,116.66666666666666
2020-03-14,Mexico,26,57.69230769230768
2020-03-15,Mexico,41,29.26829268292684
2020-03-16,Mexico,53,0.0
2020-01-22,Moldova,0,0.0
2020-01-23,Moldova,0,0.0
2020-01-24,Moldova,0,0.0
2020-01-25,Moldova,0,0.0
2020-01-26,Moldova,0,0.0
2020-01-27,Moldova,0,0.0
2020-01-28,Moldova,0,0.0
2020-01-29,Moldova,0,0.0
2020-01-30,Moldova,0,0.0
2020-01-31,Moldova,0,0.0
2020-02-01,Moldova,0,0.0
2020-02-02,Moldova,0,0.0
2020-02-03,Moldova,0,0.0
2020-02-04,Moldova,0,0.0
2020-02-05,Moldova,0,0.0
2020-02-06,Moldova,0,0.0
2020-02-07,Moldova,0,0.0
2020-02-08,Moldova,0,0.0
2020-02-09,Moldova,0,0.0
2020-02-10,Moldova,0,0.0
2020-02-11,Moldova,0,0.0
2020-02-12,Moldova,0,0.0
2020-02-13,Moldova,0,0.0
2020-02-14,Moldova,0,0.0
2020-02-15,Moldova,0,0.0
2020-02-16,Moldova,0,0.0
2020-02-17,Moldova,0,0.0
2020-02-18,Moldova,0,0.0
2020-02-19,Moldova,0,0.0
2020-02-20,Moldova,0,0.0
2020-02-21,Moldova,0,0.0
2020-02-22,Moldova,0,0.0
2020-02-23,Moldova,0,0.0
2020-02-24,Moldova,0,0.0
2020-02-25,Moldova,0,0.0
2020-02-26,Moldova,0,0.0
2020-02-27,Moldova,0,0.0
2020-02-28,Moldova,0,0.0
2020-02-29,Moldova,0,0.0
2020-03-01,Moldova,0,0.0
2020-03-02,Moldova,0,0.0
2020-03-03,Moldova,0,0.0
2020-03-04,Moldova,0,0.0
2020-03-05,Moldova,0,0.0
2020-03-06,Moldova,0,0.0
2020-03-07,Moldova,0,0.0
2020-03-08,Moldova,1,0.0
2020-03-09,Moldova,1,200.0
2020-03-10,Moldova,3,0.0
2020-03-11,Moldova,3,0.0
2020-03-12,Moldova,3,100.0
2020-03-13,Moldova,6,100.0
2020-03-14,Moldova,12,91.66666666666666
2020-03-15,Moldova,23,0.0
2020-03-16,Moldova,23,0.0
2020-01-22,Monaco,0,0.0
2020-01-23,Monaco,0,0.0
2020-01-24,Monaco,0,0.0
2020-01-25,Monaco,0,0.0
2020-01-26,Monaco,0,0.0
2020-01-27,Monaco,0,0.0
2020-01-28,Monaco,0,0.0
2020-01-29,Monaco,0,0.0
2020-01-30,Monaco,0,0.0
2020-01-31,Monaco,0,0.0
2020-02-01,Monaco,0,0.0
2020-02-02,Monaco,0,0.0
2020-02-03,Monaco,0,0.0
2020-02-04,Monaco,0,0.0
2020-02-05,Monaco,0,0.0
2020-02-06,Monaco,0,0.0
2020-02-07,Monaco,0,0.0
2020-02-08,Monaco,0,0.0
2020-02-09,Monaco,0,0.0
2020-02-10,Monaco,0,0.0
2020-02-11,Monaco,0,0.0
2020-02-12,Monaco,0,0.0
2020-02-13,Monaco,0,0.0
2020-02-14,Monaco,0,0.0
2020-02-15,Monaco,0,0.0
2020-02-16,Monaco,0,0.0
2020-02-17,Monaco,0,0.0
2020-02-18,Monaco,0,0.0
2020-02-19,Monaco,0,0.0
2020-02-20,Monaco,0,0.0
2020-02-21,Monaco,0,0.0
2020-02-22,Monaco,0,0.0
2020-02-23,Monaco,0,0.0
2020-02-24,Monaco,0,0.0
2020-02-25,Monaco,0,0.0
2020-02-26,Monaco,0,0.0
2020-02-27,Monaco,0,0.0
2020-02-28,Monaco,0,0.0
2020-02-29,Monaco,1,0.0
2020-03-01,Monaco,1,0.0
2020-03-02,Monaco,1,0.0
2020-03-03,Monaco,1,0.0
2020-03-04,Monaco,1,0.0
2020-03-05,Monaco,1,0.0
2020-03-06,Monaco,1,0.0
2020-03-07,Monaco,1,0.0
2020-03-08,Monaco,1,0.0
2020-03-09,Monaco,1,0.0
2020-03-10,Monaco,1,0.0
2020-03-11,Monaco,1,100.0
2020-03-12,Monaco,2,0.0
2020-03-13,Monaco,2,0.0
2020-03-14,Monaco,2,0.0
